,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)"
2656,,-5.960000000000001,,100.0,,,-81.0,,-81.0
10302,-81.0,-81.0,,,63.8,,-81.0,,
10383,-81.0,-81.0,,,,,-81.0,,
3822,,100.0,,,,,100.0,,
11218,-81.0,,,-81.0,,-81.0,-52.04,-81.0,-81.0
17545,,,,,,100.0,,6.2,6.2
9106,-81.0,-81.0,,-81.0,-4.0144,-81.0,,,-81.0
9107,63.8,63.8,,63.8,100.0,-52.04,,,
16581,,63.8,100.0,,,,,100.0,
14917,,,,-52.04,63.8,,3.7680000000000007,-52.04,-52.04
14916,,,,-5.960000000000001,-5.960000000000001,,63.8,-5.960000000000001,
15159,,,,,-81.0,,6.2,-81.0,
6694,-5.960000000000001,,,,-81.0,-81.0,,,100.0
6775,100.0,,,,,-81.0,,,63.8
10488,-4.0144,-81.0,,-81.0,,-81.0,-81.0,-81.0,
17049,,3.7680000000000007,,-81.0,,-81.0,-81.0,-81.0,
16806,,100.0,,,,-5.960000000000001,-81.0,-81.0,
16815,,63.8,,,,100.0,,-81.0,
7609,63.8,,63.8,3.7680000000000007,,,,100.0,63.8
16885,,-52.04,,,-81.0,-81.0,-81.0,,-81.0
16893,,-81.0,,,-81.0,-81.0,,,
14706,,,,,100.0,-81.0,,,
7015,100.0,,,3.7680000000000007,,63.8,,-52.04,63.8
7014,-81.0,,,-81.0,,-81.0,,-81.0,
7017,100.0,,,63.8,,100.0,,,
4504,,,,,-5.960000000000001,-5.960000000000001,,63.8,-5.960000000000001
4505,,,,,-81.0,-81.0,,6.2,
4478,,,,,-9.0,,,100.0,
14191,,,-52.04,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,3.7680000000000007
14182,,,-5.960000000000001,-52.04,-5.960000000000001,,,,-52.04
14425,,,63.8,,6.2,,,,6.2
17041,,3.7680000000000007,,-81.0,,-81.0,,-81.0,-81.0
1070,,,-5.960000000000001,-81.0,-81.0,,100.0,,
1313,,,100.0,,-81.0,,6.2,,
1232,,,-9.0,,,,100.0,,
11065,-52.04,,,,3.7680000000000007,63.8,,3.7680000000000007,3.7680000000000007
4531,,,,,6.2,,,6.2,6.2
4450,,,,,,,,-81.0,-9.0
4453,,,,,,,,,100.0
10984,-81.0,,,,,-5.960000000000001,,-81.0,-81.0
17544,,,,,,-9.0,,-81.0,
17547,,,,,,100.0,,,
9580,-81.0,-81.0,-81.0,,40.632000000000005,,,-81.0,-81.0
11767,-52.04,,63.8,,100.0,,,3.7680000000000007,63.8
7734,-4.0144,,-4.0144,-4.0144,,-4.0144,-52.04,-52.04,
7761,-81.0,,-81.0,3.7680000000000007,,,-81.0,-81.0,
7032,-5.960000000000001,,,100.0,,,-81.0,-81.0,
7035,100.0,,,6.2,,,-81.0,,
4000,,-81.0,,-52.04,-81.0,-81.0,,-81.0,-81.0
4003,,3.7680000000000007,,100.0,63.8,3.7680000000000007,,,63.8
4002,,-81.0,,-81.0,-81.0,-81.0,,,
6189,,,,100.0,100.0,-81.0,,,
14923,,,,-81.0,100.0,,,,-81.0
14680,,,,,100.0,,,,-81.0
18550,,,100.0,-81.0,-81.0,,,,63.8
18551,,,-81.0,-81.0,-81.0,,,,
17822,,,,-81.0,100.0,,,,
14189,,,-81.0,-81.0,63.8,,-81.0,-81.0,
13460,,,,63.8,100.0,,63.8,63.8,
13463,,,,-81.0,-81.0,,-81.0,,
13220,,,,,100.0,,100.0,,
15619,,63.8,,3.7680000000000007,,,100.0,63.8,3.7680000000000007
13432,,,,-81.0,,,-81.0,-81.0,-81.0
13435,,,,6.2,,,100.0,,6.2
3306,,-81.0,-81.0,-81.0,-4.0144,,-81.0,-81.0,
5493,,,-52.04,63.8,100.0,,63.8,63.8,
5250,,,-81.0,,-81.0,,-81.0,-81.0,
5253,,,-81.0,,100.0,,100.0,,
9887,3.7680000000000007,-81.0,-81.0,-81.0,,,,-81.0,
9884,100.0,-5.960000000000001,-5.960000000000001,-5.960000000000001,,,,,
9398,100.0,-9.0,,,,,,,
11585,10.0,,,,,,,,
10324,40.632000000000005,-33.50560000000001,,,-52.04,-33.50560000000001,-52.04,,40.632000000000005
10270,-81.0,63.8,,,,,-81.0,,100.0
10279,-81.0,100.0,,,,,,,63.8
9104,-81.0,-81.0,,-81.0,-52.04,-81.0,,-81.0,
11291,63.8,,,63.8,100.0,-52.04,,3.7680000000000007,
11264,-81.0,,,-81.0,63.8,,,-81.0,
11507,6.2,,,,100.0,,,6.2,
11504,-81.0,,,,-9.0,,,,
9784,-81.0,-52.04,-81.0,-81.0,,,-81.0,,-81.0
10513,-81.0,100.0,,-81.0,,,-81.0,,63.8
3497,,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,3.7680000000000007,3.7680000000000007,
3491,,6.2,63.8,,6.2,,,,
3410,,-81.0,-9.0,,,,,,
15808,,-81.0,,,,,100.0,-81.0,-81.0
11377,3.7680000000000007,,,3.7680000000000007,,3.7680000000000007,3.7680000000000007,,63.8
11368,-81.0,,,-81.0,,-81.0,,,-5.960000000000001
17686,,,,,,-81.0,,,100.0
17713,,,,,,,,,100.0
14672,,,,,100.0,,-81.0,,
14681,,,,,100.0,,,,
6782,100.0,,,,,,,-81.0,
5950,,,,,-81.0,-81.0,-52.04,,-81.0
5977,,,,,-81.0,,100.0,,63.8
10497,100.0,63.8,,63.8,,63.8,,63.8,
10494,-81.0,-81.0,,-81.0,,-81.0,,,
12681,100.0,,,-81.0,,-81.0,,,
9696,-81.0,-81.0,-81.0,,,,,-81.0,
11883,100.0,,-81.0,,,,,100.0,
11154,-81.0,,,,,,,100.0,
8926,-81.0,100.0,,,,,-81.0,,63.8
15487,,-81.0,,,,,-81.0,,100.0
3437,,6.2,100.0,,,6.2,,,
9728,-81.0,-81.0,-81.0,-81.0,,,,,
14831,,,,100.0,,,,,
2036,,,,,-9.0,,-81.0,,
2045,,,,,100.0,,,,
12424,100.0,,,,,-81.0,,-81.0,-81.0
4008,,-81.0,,-81.0,-52.04,-81.0,-81.0,-81.0,
1830,,,,-81.0,100.0,-81.0,,-81.0,
10566,-81.0,-81.0,,-81.0,-81.0,-81.0,-52.04,,
10809,63.8,63.8,,,63.8,-52.04,100.0,,
10728,-81.0,-81.0,,,,-81.0,-81.0,,
10755,100.0,100.0,,,,,100.0,,
3235,,63.8,63.8,-52.04,,,,63.8,100.0
1411,,,100.0,,,6.2,,,-81.0
3379,,-81.0,-81.0,100.0,,,,-81.0,-81.0
3208,,-81.0,-81.0,-81.0,,-81.0,,-81.0,-4.0144
3844,,-81.0,,,,-81.0,100.0,,-81.0
6031,,,,,,-81.0,100.0,,-81.0
6030,,,,,,-81.0,100.0,,
5232,,,-81.0,,63.8,-81.0,,-81.0,
5235,,,-81.0,,100.0,-81.0,,,
4506,,,,,100.0,-81.0,,,
10072,-81.0,-81.0,-81.0,,-81.0,-81.0,,,-52.04
10099,-81.0,-81.0,-81.0,,63.8,,,,100.0
7912,-81.0,,-81.0,,100.0,,,,-81.0
14473,,,-81.0,,100.0,,,,100.0
16151,,-81.0,-81.0,,63.8,-81.0,,-81.0,
10507,-81.0,-81.0,,-81.0,,,,-81.0,63.8
10264,63.8,-81.0,,,,,,-81.0,100.0
1102,,,-52.04,-81.0,-81.0,-81.0,,-81.0,-81.0
10506,-81.0,-81.0,,-81.0,,,,-81.0,
17067,,6.2,,-81.0,,,,100.0,
14883,,,,10.0,,,,,
7582,-81.0,,-81.0,-81.0,,-81.0,,-4.0144,-81.0
14143,,,-81.0,63.8,,-81.0,,100.0,-81.0
14116,,,-81.0,100.0,,,,-81.0,-81.0
14119,,,-81.0,100.0,,,,,-81.0
14118,,,-81.0,100.0,,,,,
14847,,,,100.0,,,,,
14855,,,,-81.0,,63.8,,100.0,
8149,-81.0,,,,63.8,-81.0,,-81.0,-81.0
8068,-81.0,,,,,-81.0,,-81.0,-81.0
8095,-81.0,,,,,,,100.0,63.8
17827,,,,-81.0,100.0,,,,100.0
7817,63.8,,63.8,,,3.7680000000000007,63.8,100.0,
7808,-81.0,,-81.0,,,-81.0,,-81.0,
8537,-81.0,,,,,6.2,,100.0,
1976,,,,,,100.0,,-9.0,
11293,-81.0,,,-81.0,100.0,-81.0,,,-81.0
11266,-81.0,,,-81.0,100.0,,,,-81.0
11267,-81.0,,,-81.0,100.0,,,,
15665,,-81.0,,-81.0,100.0,-81.0,,-81.0,
15662,,-81.0,,-81.0,100.0,-81.0,,,
11245,63.8,,,3.7680000000000007,,,100.0,3.7680000000000007,63.8
11244,-81.0,,,-81.0,,,-81.0,-81.0,
17805,,,,6.2,,,100.0,6.2,
17565,,,,,,,100.0,,
9086,-52.04,-52.04,,-4.0144,-4.0144,,40.632000000000005,40.632000000000005,
6902,63.8,,,-81.0,-81.0,,100.0,,
13540,,,,-81.0,,,-81.0,-81.0,100.0
8359,-52.04,,,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,3.7680000000000007
8116,-81.0,,,,-5.960000000000001,,-81.0,,-81.0
8125,-81.0,,,,100.0,,,,-81.0
7660,-81.0,,-81.0,-81.0,40.632000000000005,-81.0,,,-81.0
7741,-81.0,,-52.04,-81.0,,-81.0,,,-81.0
7740,63.8,,100.0,63.8,,63.8,,,
7983,-81.0,,-81.0,,,-81.0,,,
7956,100.0,,100.0,,,,,,
11944,-4.0144,,-4.0144,-52.04,,-52.04,-4.0144,,-4.0144
18505,,,3.7680000000000007,-81.0,,-81.0,-81.0,,-81.0
18496,,,100.0,-81.0,,-81.0,,,-81.0
18523,,,100.0,-81.0,,,,,100.0
4426,,,,,,-81.0,,,100.0
6766,-5.960000000000001,,,,,-81.0,-81.0,,-81.0
6793,100.0,,,,,,6.2,,6.2
6792,-9.0,,,,,,-81.0,,
11290,-81.0,,,-81.0,-4.0144,-81.0,,-81.0,-81.0
17851,,,,-52.04,100.0,63.8,,63.8,63.8
8824,-5.960000000000001,-5.960000000000001,,,,,,-5.960000000000001,-5.960000000000001
6638,-81.0,,,,,,,100.0,
13199,,,,,,,,100.0,
9937,-81.0,-81.0,-81.0,63.8,,,,,100.0
3376,,-81.0,-81.0,100.0,,,,,-81.0
15376,,-81.0,,,,,-5.960000000000001,-81.0,-81.0
10273,-81.0,-81.0,,,,,-81.0,-81.0,3.7680000000000007
16861,,-52.04,,,100.0,,-81.0,-81.0,-81.0
6112,,,,-81.0,,-81.0,-81.0,,-5.960000000000001
6355,,,,,,6.2,6.2,,100.0
6328,,,,,,,-81.0,,-9.0
5360,,,-81.0,-5.960000000000001,,,-81.0,-81.0,
4634,,,,-81.0,,,100.0,,
4877,,,,,,,100.0,,
15905,,-81.0,,,100.0,-81.0,,,
15878,,-81.0,,,100.0,,,,
5413,,,63.8,63.8,,,63.8,3.7680000000000007,100.0
5410,,,-81.0,-81.0,,,-81.0,,-5.960000000000001
5419,,,6.2,6.2,,,,,100.0
6169,,,,63.8,63.8,,40.632000000000005,40.632000000000005,-52.04
6160,,,,-52.04,-81.0,,,-81.0,-81.0
6241,,,,100.0,,,,63.8,-81.0
10325,-81.0,-81.0,,,-81.0,-52.04,-81.0,,
10316,63.8,-81.0,,,-81.0,100.0,,,
16877,,-81.0,,,-81.0,-81.0,,,
16796,,100.0,,,,100.0,,,
14674,,,,,63.8,,-81.0,-81.0,-81.0
14683,,,,,100.0,,,-81.0,-81.0
7631,-81.0,,-81.0,-81.0,-81.0,,40.632000000000005,,
7550,-81.0,,-81.0,-5.960000000000001,,,100.0,,
7793,-81.0,,-81.0,,,,6.2,,
7784,-81.0,,-9.0,,,,,,
9274,-81.0,-81.0,,,,-81.0,-52.04,-81.0,-81.0
9283,63.8,-81.0,,,,-81.0,,-81.0,-81.0
9282,100.0,-81.0,,,,-81.0,,-81.0,
3367,,-81.0,3.7680000000000007,-81.0,,-81.0,,,-81.0
3340,,-5.960000000000001,100.0,-52.04,,,,,-5.960000000000001
10535,3.7680000000000007,3.7680000000000007,,63.8,3.7680000000000007,,,-52.04,
3974,,-81.0,,-5.960000000000001,-81.0,,,-81.0,
4217,,6.2,,,6.2,,,6.2,
2030,,,,,-9.0,,,-9.0,
2033,,,,,10.0,,,,
3568,,-5.960000000000001,-5.960000000000001,,,,,-5.960000000000001,-5.960000000000001
4297,,6.2,,,,,,6.2,6.2
4294,,-81.0,,,,,,,-9.0
12747,63.8,,,-81.0,-81.0,-81.0,,100.0,
1100,,,-81.0,-81.0,-81.0,-81.0,,,
1829,,,,-81.0,100.0,-81.0,,,
10855,6.2,6.2,,,,,,,100.0
3369,,-81.0,63.8,-81.0,,-81.0,,-81.0,
1182,,,100.0,-81.0,,-81.0,,-81.0,
1209,,,100.0,-81.0,,,,-81.0,
1206,,,100.0,100.0,,,,,
8888,-81.0,-81.0,,,-81.0,,,-81.0,
3445,,63.8,63.8,,,3.7680000000000007,63.8,,100.0
3418,,-81.0,-81.0,,,,-81.0,,-5.960000000000001
3419,,-81.0,-81.0,,,,6.2,,
2690,,-81.0,,,,,100.0,,
4216,,-52.04,,,-5.960000000000001,,,-5.960000000000001,-5.960000000000001
3038,,-81.0,-81.0,,-81.0,-81.0,40.632000000000005,-81.0,
1583,,,,,-81.0,-81.0,100.0,,
1556,,,,,-81.0,,100.0,,
1637,,,,,,,100.0,,
3571,,6.2,-81.0,,,,,,-81.0
3570,,100.0,-9.0,,,,,,
5371,,,-81.0,100.0,,,,,100.0
7888,-52.04,,-52.04,,-4.0144,-52.04,,-52.04,-52.04
7915,-81.0,,-81.0,,63.8,,,-81.0,-81.0
3315,,63.8,63.8,3.7680000000000007,100.0,,,-52.04,
888,,,-81.0,,-81.0,,,,
4168,,-81.0,,,,-81.0,-81.0,,-81.0
11999,3.7680000000000007,,3.7680000000000007,3.7680000000000007,3.7680000000000007,,-52.04,,
11756,-81.0,,-81.0,,-5.960000000000001,,-81.0,,
12485,63.8,,,,100.0,,-81.0,,
12476,100.0,,,,-81.0,,,,
12557,100.0,,,,,,,,
8194,63.8,,,,,,100.0,-5.960000000000001,63.8
8195,-81.0,,,,,,-81.0,-81.0,
8192,100.0,,,,,,100.0,,
6139,,,,-81.0,,,-81.0,,100.0
15511,,-81.0,,,,-81.0,-81.0,-81.0,3.7680000000000007
15510,,-81.0,,,,-5.960000000000001,-81.0,-81.0,
17697,,,,,,100.0,-81.0,63.8,
5621,,,100.0,,,6.2,,6.2,
5594,,,-9.0,,,,,-81.0,
6323,,,,,,,,10.0,
13975,,,-52.04,,3.7680000000000007,3.7680000000000007,3.7680000000000007,,3.7680000000000007
13894,,,-81.0,,,-5.960000000000001,-81.0,,-81.0
13921,,,6.2,,,,6.2,,6.2
13192,,,,,,,-9.0,,-81.0
8896,-4.0144,-52.04,,,-52.04,,-4.0144,-52.04,-52.04
8977,63.8,3.7680000000000007,,,,,3.7680000000000007,3.7680000000000007,3.7680000000000007
8968,-5.960000000000001,-81.0,,,,,,-81.0,-81.0
15531,,10.0,,,,,,,
12487,63.8,,,,100.0,,-81.0,-81.0,-81.0
1345,,,100.0,,63.8,40.632000000000005,,63.8,63.8
1344,,,-81.0,,-81.0,-81.0,,-81.0,
2073,,,,,100.0,-81.0,,-81.0,
2070,,,,,100.0,-81.0,,,
8245,-81.0,,,,,,-81.0,,-81.0
8236,-81.0,,,,,,,,100.0
9678,-4.0144,-4.0144,-52.04,,,-52.04,-4.0144,-4.0144,
10407,-81.0,-81.0,,,,-81.0,63.8,-81.0,
3229,,63.8,63.8,63.8,,,63.8,,100.0
10074,-81.0,-81.0,-81.0,,-81.0,-81.0,,-52.04,
10803,63.8,3.7680000000000007,,,63.8,3.7680000000000007,,100.0,
4242,,-81.0,,,-81.0,-81.0,,-81.0,
4245,,6.2,,,100.0,6.2,,,
4299,,10.0,,,,,,,
11461,63.8,,,,,63.8,100.0,3.7680000000000007,63.8
5198,,,-81.0,,-81.0,,-81.0,-81.0,
5207,,,-81.0,,100.0,,,6.2,
7700,100.0,,-5.960000000000001,-5.960000000000001,,,,-52.04,
9647,100.0,-81.0,-81.0,,,,,,
8918,100.0,100.0,,,,,,,
3072,,-81.0,-81.0,,-5.960000000000001,,,-81.0,
3153,,-81.0,6.2,,,,,-81.0,
3150,,-9.0,100.0,,,,,,
7969,-81.0,,-81.0,,,3.7680000000000007,,-81.0,-81.0
8969,100.0,-81.0,,,,,,-81.0,
6201,,,,-81.0,100.0,-81.0,,,
5958,,,,,100.0,-81.0,,,
3073,,-52.04,3.7680000000000007,,-52.04,,,-52.04,3.7680000000000007
886,,,63.8,,-81.0,,,-81.0,-81.0
887,,,100.0,,-81.0,,,-81.0,
9555,100.0,6.2,6.2,,,,,,
8826,-9.0,-81.0,,,,,,,
4007,,-81.0,,-81.0,-81.0,3.7680000000000007,-81.0,,
3926,,-5.960000000000001,,-81.0,,100.0,-81.0,,
10737,100.0,100.0,,,,-81.0,,,
4818,,,,-81.0,,63.8,-81.0,100.0,
4845,,,,-81.0,,,-81.0,-81.0,
4842,,,,100.0,,,-9.0,,
11783,3.7680000000000007,,3.7680000000000007,,3.7680000000000007,3.7680000000000007,-52.04,,
11702,-81.0,,-81.0,,,-5.960000000000001,-81.0,,
11729,-81.0,,6.2,,,,-81.0,,
11009,10.0,,,,,,,,
18319,,,63.8,,100.0,,-81.0,-81.0,-81.0
18318,,,100.0,,-81.0,,-81.0,-81.0,
18399,,,100.0,,,,-81.0,-81.0,
18390,,,100.0,,,,,100.0,
2546,,-81.0,,-81.0,-81.0,-81.0,,,
2789,,100.0,,,100.0,63.8,,,
5227,,,-81.0,,63.8,-81.0,100.0,,-81.0
4498,,,,,100.0,-81.0,63.8,,-81.0
1903,,,,-81.0,,-81.0,3.7680000000000007,-81.0,-81.0
1900,,,,63.8,,63.8,100.0,,63.8
9977,3.7680000000000007,3.7680000000000007,-52.04,,,,3.7680000000000007,3.7680000000000007,
16535,,100.0,-81.0,,,,63.8,,
11784,-33.50560000000001,,-52.04,,-4.0144,-52.04,-52.04,-52.04,
12513,63.8,,,,-81.0,-81.0,-81.0,-81.0,
5952,,,,,-81.0,-81.0,-81.0,-81.0,
6033,,,,,,-81.0,100.0,-81.0,
9670,-4.0144,-81.0,-81.0,,,-81.0,,-81.0,-81.0
9694,-81.0,-81.0,-81.0,,,,,,-81.0
11881,100.0,,63.8,,,,,,100.0
7662,-4.0144,,-52.04,-52.04,-52.04,-52.04,,-52.04,
7743,-81.0,,63.8,-81.0,,-81.0,,-81.0,
1185,,,100.0,-81.0,,-81.0,,,
15505,,-81.0,,,,-81.0,,,-81.0
15504,,100.0,,,,-9.0,,,
5473,,,3.7680000000000007,3.7680000000000007,3.7680000000000007,3.7680000000000007,,,3.7680000000000007
5392,,,-81.0,-81.0,,-81.0,,,-5.960000000000001
13999,,,3.7680000000000007,,3.7680000000000007,,-52.04,3.7680000000000007,3.7680000000000007
13998,,,-52.04,,-5.960000000000001,,-5.960000000000001,-5.960000000000001,
14007,,,6.2,,6.2,,,6.2,
3144,,-81.0,-81.0,,,,-5.960000000000001,-81.0,
16177,,-52.04,3.7680000000000007,,-52.04,,,-52.04,3.7680000000000007
13990,,,-5.960000000000001,,-5.960000000000001,,,-5.960000000000001,63.8
12243,63.8,,100.0,,63.8,,63.8,63.8,
12162,-81.0,,-81.0,,,,-81.0,-81.0,
18723,,,100.0,,,,-81.0,-81.0,
18720,,,100.0,,,,100.0,,
18311,,,-81.0,,100.0,,,-81.0,
18308,,,100.0,,100.0,,,,
16104,,-5.960000000000001,-5.960000000000001,,,,-5.960000000000001,-5.960000000000001,
16107,,6.2,6.2,,,,6.2,,
16098,,-81.0,-9.0,,,,,,
16827,,10.0,,,,,,,
10549,-81.0,-81.0,,-81.0,63.8,,,,-81.0
8362,-81.0,,,-81.0,100.0,,,,-81.0
8363,-81.0,,,-81.0,100.0,,,,
15422,,-81.0,,,100.0,-81.0,,-81.0,
2563,,100.0,,-81.0,-81.0,-81.0,,,63.8
2320,,63.8,,,-81.0,-81.0,,,100.0
2401,,100.0,,,,-81.0,,,-81.0
13244,,,,,100.0,-52.04,63.8,63.8,
18262,,,100.0,,,-5.960000000000001,-81.0,,-81.0
18263,,,63.8,,,100.0,-81.0,,
11922,-81.0,,-81.0,-81.0,,,-81.0,,
11931,100.0,,100.0,100.0,,,,,
7519,63.8,,3.7680000000000007,,,,3.7680000000000007,-52.04,3.7680000000000007
3686,,-81.0,,,,100.0,-81.0,-81.0,
3689,,-81.0,,,,100.0,100.0,,
14287,,,-81.0,-81.0,,-81.0,,-81.0,3.7680000000000007
14286,,,-81.0,-81.0,,-81.0,,-5.960000000000001,
14289,,,6.2,6.2,,6.2,,,
14046,,,-9.0,,,-9.0,,,
14073,,,10.0,,,,,,
9544,-4.0144,-52.04,-4.0144,,,,-4.0144,-52.04,-4.0144
2993,,-81.0,-81.0,,,,,-81.0,
2990,,-9.0,100.0,,,,,,
5177,,,10.0,,,,,,
9604,-52.04,-4.0144,-52.04,,-4.0144,-4.0144,,,-52.04
10054,-33.50560000000001,-52.04,-4.0144,,-52.04,,-33.50560000000001,,-4.0144
10135,3.7680000000000007,-52.04,3.7680000000000007,,,,3.7680000000000007,,63.8
10126,-81.0,-81.0,-81.0,,,,,,-5.960000000000001
17121,,3.7680000000000007,,-81.0,-81.0,-81.0,,100.0,
16959,,6.2,,,,-81.0,,100.0,
16932,,100.0,,,,,,-9.0,
1606,,,,,-81.0,,63.8,-81.0,100.0
9606,-52.04,-52.04,-52.04,,-4.0144,-4.0144,,-52.04,
10335,-81.0,-81.0,,,63.8,-81.0,,-81.0,
8148,-52.04,,,,100.0,-52.04,,-52.04,
8070,-81.0,,,,,-81.0,,,
9277,63.8,63.8,,,,63.8,100.0,,63.8
7090,-81.0,,,,,-81.0,-81.0,,-81.0
7091,100.0,,,,,-81.0,100.0,,
7064,-81.0,,,,,,100.0,,
12099,-81.0,,-81.0,-81.0,,-81.0,,100.0,
4054,,-81.0,,-5.960000000000001,,,,-81.0,-81.0
5305,,,-81.0,,,-81.0,100.0,3.7680000000000007,-81.0
5278,,,-81.0,,,,63.8,100.0,-81.0
3211,,-81.0,-81.0,-81.0,,-81.0,,,100.0
3184,,-81.0,-81.0,-81.0,,,,,100.0
3913,,-81.0,,100.0,,,,,100.0
13973,,,-81.0,,63.8,-81.0,-81.0,-81.0,
3983,,-52.04,,63.8,3.7680000000000007,,3.7680000000000007,3.7680000000000007,
1796,,,,-5.960000000000001,-5.960000000000001,,63.8,-5.960000000000001,
1877,,,,-81.0,,,6.2,-81.0,
1874,,,,-9.0,,,100.0,,
3263,,-81.0,-81.0,-81.0,-81.0,,,3.7680000000000007,
3182,,-81.0,-81.0,-5.960000000000001,,,,100.0,
9687,-81.0,-81.0,3.7680000000000007,,,-81.0,,-81.0,
7500,-5.960000000000001,,100.0,,,-5.960000000000001,,-52.04,
7527,-81.0,,6.2,,,,,-81.0,
6798,-9.0,,,,,,,-81.0,
6801,100.0,,,,,,,,
16183,,3.7680000000000007,3.7680000000000007,,3.7680000000000007,,-52.04,,3.7680000000000007
16182,,-81.0,-81.0,,-81.0,,-5.960000000000001,,
3991,,-81.0,,-81.0,63.8,,,-81.0,-81.0
3990,,-81.0,,-81.0,100.0,,,-81.0,
5146,,,-81.0,,,-81.0,-81.0,,-81.0
5875,,,,,,100.0,100.0,,100.0
1166,,,-81.0,-81.0,,-81.0,,-81.0,
1895,,,,100.0,,6.2,,-81.0,
9192,-81.0,-81.0,,-81.0,,-4.0144,-81.0,-81.0,
9435,-81.0,-81.0,,,,100.0,-81.0,-81.0,
2874,,-81.0,,,,100.0,-81.0,-81.0,
2877,,100.0,,,,100.0,-81.0,,
15699,,-52.04,,3.7680000000000007,3.7680000000000007,,63.8,3.7680000000000007,
15696,,-81.0,,-81.0,-81.0,,-5.960000000000001,,
17883,,,,6.2,6.2,,100.0,,
17640,,,,,-81.0,,-9.0,,
17649,,,,,10.0,,,,
10059,63.8,3.7680000000000007,100.0,,63.8,,3.7680000000000007,,
3498,,-81.0,-81.0,,-81.0,,-81.0,,
5629,,,63.8,,,3.7680000000000007,63.8,3.7680000000000007,100.0
5395,,,3.7680000000000007,63.8,,63.8,,3.7680000000000007,100.0
4667,,,,-81.0,,-81.0,,6.2,
4664,,,,-9.0,,-9.0,,,
6091,,,,100.0,,,63.8,,100.0
6082,,,,-81.0,,,,,-81.0
16148,,63.8,63.8,,100.0,63.8,,,
14690,,,,,100.0,100.0,,,
5620,,,-81.0,,,-81.0,,-81.0,-81.0
8302,-81.0,,,-81.0,,-81.0,-81.0,-4.0144,-81.0
8305,-52.04,,,3.7680000000000007,,3.7680000000000007,3.7680000000000007,,3.7680000000000007
8296,-5.960000000000001,,,-5.960000000000001,,-5.960000000000001,,,-5.960000000000001
8323,-81.0,,,-81.0,,,,,6.2
8080,-9.0,,,,,,,,100.0
14941,,,,-52.04,100.0,-52.04,63.8,,63.8
14932,,,,-81.0,-81.0,-81.0,,,-81.0
14959,,,,-81.0,100.0,,,,100.0
14716,,,,,-81.0,,,,100.0
10541,3.7680000000000007,-52.04,,-52.04,63.8,,-52.04,,
3980,,-52.04,,-5.960000000000001,-5.960000000000001,,-52.04,,
4061,,-81.0,,-81.0,,,6.2,,
3818,,-81.0,,,,,100.0,,
5251,,,3.7680000000000007,,63.8,,100.0,3.7680000000000007,63.8
5170,,,-81.0,,,,-81.0,-81.0,-81.0
13324,,,,,,-5.960000000000001,-5.960000000000001,-5.960000000000001,100.0
13327,,,,,,-81.0,-81.0,,6.2
13326,,,,,,-9.0,-81.0,,
7889,3.7680000000000007,,63.8,,63.8,3.7680000000000007,,-52.04,
7886,-81.0,,-81.0,,63.8,-81.0,,,
8615,-81.0,,,,100.0,6.2,,,
8588,-81.0,,,,-9.0,,,,
9208,-81.0,-81.0,,100.0,,,,,63.8
2064,,,,,63.8,-81.0,-81.0,-81.0,
3387,,-81.0,-81.0,3.7680000000000007,,,-81.0,-81.0,
1726,,,,-81.0,,,,,100.0
11955,100.0,,63.8,63.8,,63.8,,-52.04,
11712,-81.0,,-81.0,,,-81.0,,-81.0,
8873,-81.0,-81.0,,,-81.0,-81.0,63.8,,
8864,-81.0,-81.0,,,-81.0,-81.0,,,
8945,100.0,-81.0,,,,-81.0,,,
3305,,-81.0,40.632000000000005,-81.0,-81.0,,-81.0,,
3062,,-81.0,100.0,,-81.0,,-5.960000000000001,,
18093,,,,,100.0,100.0,,100.0,
13512,,,,63.8,-5.960000000000001,,-5.960000000000001,-5.960000000000001,
10623,-81.0,-81.0,,-81.0,,,3.7680000000000007,-81.0,
10620,-81.0,-81.0,,-81.0,,,100.0,,
10863,-81.0,-81.0,,,,,100.0,,
15600,,-81.0,,100.0,,-5.960000000000001,,-81.0,
15753,,3.7680000000000007,,3.7680000000000007,,100.0,63.8,63.8,
15744,,-81.0,,-81.0,,-81.0,,-81.0,
15747,,6.2,,-81.0,,100.0,,,
12261,63.8,,63.8,,63.8,63.8,,100.0,
11532,-81.0,,,,-81.0,-81.0,,-81.0,
9820,40.632000000000005,-4.0144,-52.04,-33.50560000000001,-4.0144,,,,-52.04
12007,3.7680000000000007,,3.7680000000000007,3.7680000000000007,3.7680000000000007,,,,-52.04
12087,-81.0,,100.0,-81.0,,,,,
11844,-81.0,,100.0,,,,,,
18405,,,100.0,,,,,,
3355,,63.8,-81.0,100.0,,-81.0,,,-81.0
3354,,100.0,-81.0,63.8,,-81.0,,,
11992,-52.04,,-33.50560000000001,-52.04,-4.0144,,,-52.04,-52.04
6162,,,,-81.0,100.0,,,,
13918,,,-81.0,,,,-81.0,-5.960000000000001,-81.0
5460,,,-81.0,-81.0,100.0,-81.0,,,
5487,,,-81.0,100.0,100.0,,,,
15691,,-52.04,,3.7680000000000007,100.0,,,63.8,63.8
